Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population)
0.0,60.17999999999999,0.756214954744587,0.0,18.0,-0.854653537273407,1987.2825116839258,21.651,26.700000000000003,5.37454785,807.4367518853879,165.62948226,0.0,0.0,7.761000000000001,31656472474.8618,0.0,0.0,0.0,220.83599999999998,199.62900000000002,209.74200000000002,0.0,464.63100000000003,788.5919999999999,60.599999999999994,483.0,300.0,251.42445584403123,161.6130445572681,0.359925851225853,10725.0,6885.0,10.61819230769232,825105.0,149.4360187341753,831333.0,150.5639812658247,1656438.0,0.0,0.0,168.60000000000002,0.0,22.200000000000003,101.172,0.0,22.62,1097820.0,198.82799999999997
0.0,59.376000000000005,0.85734894748977,0.0,18.0,-1.022364377975463,2106.810974047812,22.254,0.0,5.26955259,863.758591779531,171.77954864999998,0.0,185.4113731384278,7.695,32508142301.899803,0.0,0.0,0.0,220.038,199.41899999999998,209.29199999999997,278.6059799194335,476.52,796.2750000000001,59.099999999999994,468.0,300.0,253.40124627589051,162.1986321124659,0.2379763573408128,11355.0,7200.0,10.73290384615386,834681.0,149.554658481915,839652.0,150.445341518085,1674333.0,0.0,0.0,170.10000000000002,0.0,22.200000000000003,101.376,0.0,24.299999999999997,1108542.0,198.624
0.0,58.641000000000005,0.746447895620058,0.0,18.0,-0.8461531698703769,2352.206692005771,22.746,0.0,5.66860521,990.4613146722061,171.5312004,0.0,0.0,7.6290000000000004,33461749688.43,0.0,0.0,0.0,219.52800000000002,199.35000000000002,209.046,0.0,484.737,800.355,57.900000000000006,453.0,300.0,255.3912470912511,162.7861443197571,0.39833767712116197,11928.0,7467.0,10.84513461538461,844035.0,149.6656600708932,847806.0,150.3343399291068,1691841.0,0.0,0.0,171.89999999999998,0.0,21.299999999999997,101.58,0.0,19.799999999999997,1118985.0,198.42000000000002
0.0,58.001999999999995,0.823021707499497,0.0,18.0,-1.347597777843474,2434.780999882953,22.938,0.0,5.62912737,1010.4584790151621,173.44142532,0.0,0.0,7.557,33547245473.3256,0.0,0.0,0.0,219.591,199.79999999999998,209.346,0.0,485.523,794.373,56.099999999999994,438.0,300.0,257.40331970997056,163.38853401381542,0.747812524437903,12432.0,7677.0,10.95542307692307,853218.0,149.7709248317481,855828.0,150.2290751682519,1709046.0,0.0,0.0,173.39999999999998,0.0,21.9,101.733,0.0,20.82,1129491.0,198.267
0.0,57.381,0.849274151827278,0.0,18.0,-0.812627166509628,2913.6181681083813,21.645,0.0,9.492666719999999,1587.3289184056591,135.63912963,0.0,0.0,7.482000000000001,32402916720.4899,0.0,16.55471563339233,0.0,222.67200000000003,202.713,212.39999999999998,0.0,450.88200000000006,745.02,54.900000000000006,426.0,300.0,259.4365712896617,164.0058426454662,0.748527914285661,12912.0,7890.0,11.06682692307693,862449.0,149.8673269907469,863979.0,150.1331943177375,1726425.0,0.0,0.0,175.2,0.0,23.4,101.83200000000001,17.02908,21.66,1140408.0,198.168
0.0,56.736,1.0418574009276451,0.16841697,18.0,-1.00574290752411,2630.831459238648,20.823,0.0,11.13003945,1628.680705098819,110.13486099,0.0,0.0,7.407,30810058524.866398,0.0,16.92155742645264,0.0,224.553,205.38,214.776,0.0,430.854,701.6310000000001,53.400000000000006,411.0,300.0,261.4890289277763,164.6365644152757,0.458453670144081,13389.0,8118.0,11.18178846153846,872085.0,149.9837476115868,872271.0,150.0157364395746,1744359.0,0.0,0.0,176.7,0.0,24.900000000000002,101.88,0.0,23.759999999999998,1151976.0,198.12
0.0,37.516,0.468667807723702,0.0,12.0,-0.410032778978348,1889.919544909616,13.344,0.0,6.19864654,1100.437139950638,82.37380218,0.0,0.0,4.886,20861940672.836,0.0,10.91722583770752,0.0,151.406,138.462,144.834,0.0,269.654,443.512,34.6,266.0,200.0,175.7061739404932,110.1866632337938,0.239601418375968,9236.0,5562.0,7.5328076923077,588048.0,100.0832256845696,587072.0,99.9171147067784,1175118.0,0.0,0.0,0.0,0.0,16.6,67.918,0.0,15.82,776060.0,132.082
0.0,37.154,0.3829568051545,0.0,12.0,-0.48079001903534,2525.4892845506,13.506,0.0,9.12653924,1723.16985412503,60.908432,9.9027795791626,87.9682006835938,4.836,21894245984.2852,0.0,9.84518718719482,0.0,151.874,138.57,145.106,0.0,265.144,441.646,33.6,258.0,0.0,177.0974427243716,110.6240664515932,0.1163220256567002,9600.0,5708.0,7.61173076923076,594748.0,100.173989203574,592682.0,99.8260107964258,1187430.0,0.0,169.6,0.0,7.0,16.0,67.88,0.0,15.864,784416.0,132.12
0.0,36.818,0.460263448683014,0.0,12.0,-0.839708864688874,3240.72238120322,14.12,0.0,12.28351688,2360.38383889642,53.12689972,0.0,0.0,4.788,22150145467.6138,0.0,0.0,0.0,151.36,137.888,144.484,0.0,270.238,451.7,32.6,250.0,0.0,178.4982851830146,111.0685006934338,0.1752533316612244,10062.0,5852.0,7.69616666666666,601728.0,100.2377140801032,598874.0,99.7622859198968,1200602.0,0.0,0.0,0.0,0.0,16.0,67.81,13.2663,16.058,793538.0,132.19
0.0,36.558,0.52941973383245,0.0,12.0,-0.9217449426651,2190.2331618778,14.072,0.0,8.75393104,1415.644854308788,68.59709168,0.0,0.0,4.742,18611616227.73038,0.0,10.6406421661377,0.0,151.962,138.528,145.122,0.0,264.032,441.102,31.6,244.0,0.0,179.9084235889664,111.5208689491732,0.837586045265198,10610.0,6004.0,7.78288461538462,608818.0,100.2887664418142,605312.0,99.7112335581856,1214130.0,0.0,0.0,0.0,0.0,16.4,67.702,0.0,19.048,803134.0,132.298
0.0,36.308,0.0,0.0,12.0,-0.837280631065368,0.0,17.334,25.4,0.0,0.0,0.0,0.0,0.0,4.696,18103590047.1517,0.0,7.61241149902344,0.0,147.102,134.414,140.548,190.0,304.728,491.788,30.8,238.0,0.0,179.9244823440704,111.5525133957644,0.69660347700119,11012.0,6016.0,7.85878205128206,615196.0,100.3606939810926,610774.0,99.6393060189074,1225970.0,0.0,0.0,0.0,0.0,0.0,67.562,0.0,18.156,811826.0,132.438
0.0,0.0,0.0,0.0,12.0,-0.810355007648468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18445334905.50792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9446840725032,111.5923040487982,0.79258406162262,11222.0,5908.0,0.0,620832.0,100.4517506957478,615250.0,99.5485729079024,1236080.0,0.0,0.0,0.0,0.0,0.0,67.386,0.0,17.278,819608.0,132.614
0.0,41.164,3.05464039679888,0.0,0.0,0.0,0.0,13.388,0.0,0.0,0.0,0.0,0.0,73.6567993164062,4.764,24739701320.6798,0.0,7.30825996398926,0.0,140.802,132.244,136.544,193.8771057128906,353.95,466.14,53.4,1022.0,200.0,0.0,0.0,0.0,12998.0,6954.0,493.769200779728,1278442.0,100.941478920947,1254596.0,99.0586789923238,2533036.0,0.0,0.0,55.4,0.0,0.0,91.752,0.0,0.0,1370980.0,108.248
0.0,39.154,2.84215421171738,0.0,0.0,0.0,0.0,12.886,0.0,0.0,0.0,0.0,0.0,0.0,4.564,25509701730.549,0.0,0.0,0.0,142.798,132.684,137.718,0.0,328.19,458.592,52.6,964.0,0.0,0.0,0.0,0.0,13130.0,7136.0,497.55321637427,1288116.0,100.9318113434632,1264330.0,99.0680319442354,2552448.0,0.0,0.0,56.6,0.0,0.0,91.384,0.0,37.04,1386184.0,108.616
0.0,37.586,2.54344122467414,0.0,0.0,0.0,0.0,13.448,0.0,0.0,0.0,0.0,0.0,0.0,4.41,28084390700.033,80.6,0.0,0.0,141.57,132.014,136.782,0.0,344.696,470.288,52.0,922.0,0.0,0.0,0.0,0.0,13298.0,7314.0,501.17037037037,1297470.0,100.9309981625856,1273534.0,99.0690018374146,2571004.0,21.2,0.0,57.8,0.0,0.0,91.018,0.0,39.32,1400966.0,108.982
0.0,35.616,2.04027196813306,0.0,0.0,0.0,0.0,13.118,0.0,0.0,0.0,0.0,0.0,0.0,4.202,27896473894.7888,0.0,0.0,0.0,142.484,132.77,137.622,0.0,332.398,458.558,51.4,870.0,0.0,0.0,0.0,0.0,13464.0,7496.0,504.473294346978,1305994.0,100.9289212920816,1281954.0,99.0710787079184,2587948.0,0.0,0.0,59.0,0.0,0.0,90.652,0.0,39.62,1414934.0,109.348
0.0,34.116,1.581648182159546,0.0,0.0,0.0,0.0,13.532,0.0,0.0,0.0,0.0,0.0,0.0,4.046,28891591501.2712,0.0,6.86361980438232,0.0,142.644,131.54,137.022,0.0,330.782,480.174,51.0,828.0,0.0,0.0,0.0,0.0,13682.0,7652.0,507.365692007798,1313578.0,100.9363044061248,1289210.0,99.0638492753534,2602786.0,0.0,0.0,60.4,0.0,0.0,90.286,0.0,36.88,1427810.0,109.714
0.0,32.502,1.46279291484707,0.0,0.0,0.0,0.0,13.006,0.0,0.0,0.0,0.0,0.0,0.0,3.862,29992336043.2872,0.0,7.1170997619629,0.0,143.264,133.402,138.34,0.0,322.466,449.914,50.6,788.0,200.0,0.0,0.0,0.0,13930.0,7808.0,509.872124756336,1320172.0,100.9443181105686,1295472.0,99.0556818894314,2615644.0,0.0,0.0,61.8,0.0,0.0,89.92,0.0,34.44,1439650.0,110.08
0.0,47.307,2.14570761239271,0.0,0.0,2.703678846359253,0.0,19.977,0.0,0.0,0.0,0.0,0.0,0.0,5.622,48198198749.1978,0.0,9.74630999565126,0.0,215.79000000000002,198.46800000000002,207.027,0.0,472.72799999999995,704.28,75.30000000000001,1143.0,0.0,0.0,0.0,0.821631520986558,21345.0,11940.0,768.0900584795311,1988967.0,151.4325805483944,1951335.0,148.5674194516056,3940302.0,0.0,0.0,94.80000000000001,0.0,0.0,134.328,0.0,48.75,2175993.0,165.672
0.0,46.101,2.067513643404096,0.0,0.0,0.0,0.0,20.718,0.0,0.0,0.0,0.0,0.0,0.0,5.466,51824079173.583,0.0,9.975630283355699,0.0,212.61599999999999,199.57500000000002,206.15699999999998,0.0,513.522,687.726,75.30000000000001,1113.0,0.0,0.0,0.0,0.0,21726.0,12123.0,770.860233918129,1996218.0,151.4384704260675,1958295.0,148.5615295739325,3954513.0,0.0,0.0,96.89999999999999,0.0,0.0,133.782,0.0,45.03,2191038.0,166.218
0.0,45.633,1.9364192186127962,0.0,18.0,1.9854011535644522,0.0,20.271,0.0,0.0,0.0,0.0,0.0,0.0,5.391,56034559651.66139,0.0,7.316760063171389,0.0,215.598,199.42200000000003,207.48,0.0,475.842,694.02,75.0,1101.0,0.0,0.0,0.0,1.236827194690704,22122.0,12324.0,773.433918128655,2002890.0,151.4390142842886,1964826.0,148.5609857157114,3967716.0,0.0,0.0,99.30000000000001,0.0,0.0,133.233,0.0,42.63,2205615.0,166.767
0.0,45.744,1.7633656923628171,0.0,18.0,0.0,0.0,21.861,0.0,0.0,0.0,0.0,0.0,0.0,5.364,60531230881.04579,0.0,8.26835989952088,0.0,212.00400000000002,198.19199999999998,205.13099999999997,0.0,523.4010000000001,717.885,74.69999999999999,1104.0,0.0,0.0,0.0,0.0,22509.0,12459.0,776.060233918128,2009772.0,151.44510848392292,1971414.0,148.554665452959,3981189.0,0.0,0.0,101.69999999999999,0.0,0.0,132.687,0.0,39.36,2220348.0,167.313
0.0,45.633,1.662628110470541,0.34711038,18.0,1.035048633813858,1788.2188719772948,20.94,42.3,4.700989379999999,661.67232628149,188.99473572,0.0,0.0,5.3069999999999995,64708708788.84061,0.0,8.26695013046265,0.0,215.283,199.359,207.306,293.7000045776367,481.335,703.26,74.69999999999999,1101.0,300.0,270.13401384959457,0.0,0.460368275642394,22944.0,12561.0,779.066081871345,2017623.0,151.4501168365482,1978986.0,148.5498831634518,3996609.0,0.0,277.20000000000005,103.80000000000001,15.0,0.0,132.285,15.033000000000001,36.3,2234304.0,167.715
0.0,45.441,1.777387821490791,0.59727237,18.0,0.0,1801.677745732833,20.427,0.0,5.22799659,778.1895761519851,170.41810227,0.0,0.0,5.2379999999999995,67406106833.0517,0.0,9.19586992263795,0.0,217.61700000000002,200.34300000000002,208.938,0.0,455.229,691.731,74.1,1095.0,0.0,270.8887752101241,0.0,0.0,23652.0,12717.0,782.787719298246,2027625.0,151.4772887722467,1988076.0,148.5227112277533,4015701.0,0.0,0.0,106.19999999999999,0.0,30.0,132.846,0.0,32.64,2237469.0,167.154
0.0,30.044,1.179103327065704,0.31376576,12.0,0.06259585916996,1533.4042956053,13.01,0.0,3.93199158,638.29142423415,116.48458862,0.0,0.0,3.436,48503955895.869,0.0,7.08601999282836,0.0,147.726,134.402,140.976,0.0,273.94,451.064,49.0,720.0,0.0,181.096385049307,0.0,-0.1885843127965928,16416.0,8614.0,524.742300194932,1359658.0,101.0174120555974,1332270.0,98.9825879444026,2691928.0,0.0,191.6,72.2,0.0,21.0,88.94,0.0,20.78,1494828.0,111.06
0.0,29.992,1.23136316529924,0.243479,12.0,0.121194340288639,1573.57526331266,14.096,0.0,3.80874276,715.593802553054,108.87767028,0.0,0.0,3.41,55508407092.7796,0.0,6.27320003509522,0.0,145.648,133.372,139.458,0.0,299.106,472.422,48.4,712.0,0.0,181.6009472940692,0.0,-0.500064253807068,17086.0,8742.0,527.69902534113,1367816.0,101.0541185092808,1339280.0,98.9458814907192,2707096.0,0.0,0.0,73.8,0.0,22.2,89.314,0.0,20.96,1498188.0,110.686
0.0,29.784,1.157538457451908,0.27902502,12.0,-0.0378831550478936,1785.23744357777,12.986,0.0,3.71513366,769.767334787698,113.52405548,0.0,0.0,3.37,59921354049.4246,0.0,0.0,0.0,148.978,135.444,142.152,0.0,263.044,442.382,47.6,700.0,0.0,182.106203541036,0.0,-0.1366545408964158,17808.0,8918.0,530.67134502924,1376008.0,101.0899430784648,1346336.0,98.9100569215352,2722344.0,0.0,0.0,75.2,0.0,23.0,89.69,0.0,16.66,1501508.0,110.31
0.0,29.806,1.154159225308034,0.35948882,12.0,0.0393066592514514,1995.65288918848,13.086,0.0,4.2925973,965.893665964348,102.86632538,0.0,0.0,3.36,63641833698.9336,0.0,0.0,0.0,149.628,135.732,142.616,0.0,257.49,441.946,46.4,688.0,200.0,182.6121537902076,0.0,-0.243912741541862,18728.0,9182.0,533.752436647174,1384570.0,101.131786059931,1353580.0,98.868213940069,2738150.0,0.0,0.0,76.6,0.0,22.2,90.066,11.98352,15.9,1505078.0,109.934
0.0,30.174,1.12819867877531,0.34252354,12.0,-0.250336647033692,2169.98124994686,13.488,0.0,3.72813726,973.68380397781,109.8977356,0.0,0.0,3.384,72047684391.2958,0.0,0.0,0.0,148.408,136.542,142.512,0.0,271.42,433.0,45.4,682.0,0.0,183.1187980415836,0.0,-0.475524365901948,19638.0,9478.0,536.81052631579,1392916.0,101.1617967360462,1360922.0,98.8382032639538,2753838.0,0.0,191.4,78.0,0.0,21.0,90.442,0.0,12.54,1508524.0,109.558
0.0,30.448,1.071203291793424,0.48035764,12.0,-0.0976793393492698,2322.79983614234,13.434,0.0,3.83639192,1072.70388964237,107.25392914,0.0,0.0,3.418,75472982391.9202,0.0,0.0,0.0,149.37,137.172,143.304,0.0,262.934,427.738,44.2,674.0,0.0,183.6261362951642,0.0,-0.377148687839508,20504.0,9806.0,539.906822612086,1401204.0,101.1801184378794,1368516.0,98.8197371432946,2769722.0,0.0,0.0,79.4,0.0,19.8,90.82,0.0,11.08,1511992.0,109.18
0.0,45.573,1.48958899320438,0.6145616700000001,18.0,-0.2365684434771537,3208.94782892862,20.948999999999998,0.0,5.24344326,1533.434621039973,155.56790544,29.500019073486328,179.2786216735839,5.139,117049241279.45279,0.0,0.0,0.0,224.319,204.57599999999996,214.41,0.0,393.987,665.925,64.5,987.0,0.0,276.2012528264241,0.0,-0.35190162062645103,32061.0,15174.0,814.504678362573,2114436.0,151.81156272638702,2063973.0,148.18843727361298,4178409.0,0.0,0.0,121.19999999999999,0.0,28.799999999999997,136.79399999999998,0.0,13.89,2273139.0,163.20600000000002
0.0,44.637,1.472132604416112,1.0505824799999999,18.0,-0.16218663007020961,4638.77652964734,18.948,0.0,7.834882739999999,2207.996458920738,156.48234558000001,28.83815860748292,178.8904495239258,5.07,111908755516.2513,0.0,0.0,0.0,230.27100000000002,208.53000000000003,219.37800000000001,0.0,338.151,612.0360000000001,62.699999999999996,942.0,0.0,276.96434221340877,0.0,-0.42530232667922996,33585.0,15711.0,819.409941520467,2128011.0,151.87158638615279,2075565.0,148.1286277174203,4203573.0,0.0,0.0,123.30000000000001,0.0,27.299999999999997,137.361,0.0,15.84,2278884.0,162.639
0.0,44.526,1.5863644589945403,0.8895522900000001,18.0,-0.6243041306734081,4453.946459780011,20.124000000000002,0.0,7.3402075799999995,2145.021671396763,154.87331772,0.0,0.0,5.103,115627734932.52719,0.0,0.0,0.0,228.41400000000002,207.927,218.17499999999998,0.0,358.623,626.16,61.199999999999996,921.0,300.0,277.7284726037004,0.0,-0.15246954560279852,35226.0,16365.0,824.7345029239771,2142720.0,151.9340620692393,2088168.0,148.0659379307607,4230888.0,0.0,0.0,125.10000000000001,0.0,24.599999999999998,137.925,18.45747,12.09,2285736.0,162.075
151.84,29.562,1.077876103786724,0.3169466,12.0,-0.270100980997086,2783.28404751012,13.236,25.4,4.70981788,1388.058072582886,99.8271637,11.58983993530274,134.9774932861328,3.426,76858253064.4506,0.0,0.0,0.0,152.82,140.156,146.556,0.0,235.794,398.414,39.6,594.0,200.0,185.6624293315326,0.0,0.282160818576812,24492.0,11402.0,553.61403508772,1438776.0,101.3208264672328,1401264.0,98.6791735327672,2840040.0,0.0,190.2,84.8,22.8,14.4,92.328,0.0,6.86,1528964.0,107.672
0.0,29.144,1.01017236027847,0.35747672,12.0,-0.364758998155594,2757.07713419316,13.192,0.0,4.75720024,1345.586742394256,102.15442658,0.0,0.0,3.422,81938675626.5692,0.0,5.2596549987793,0.0,153.408,141.27,147.432,0.0,232.898,386.534,38.4,570.0,200.0,186.1732375961364,0.0,0.208555206656456,25516.0,11992.0,557.651851851852,1449572.0,101.3419539044602,1411182.0,98.6580460955398,2860754.0,0.0,0.0,86.2,0.0,13.4,92.658,0.0,7.44,1535396.0,107.342
0.0,28.564,1.041224782689652,0.23080734,12.0,-0.505540311336518,2841.2501611437,13.324,0.0,5.17703294,1463.604324938128,96.80732728,0.0,0.0,3.406,85088235523.5178,0.0,5.34752559661866,0.0,154.138,141.56,147.924,0.0,227.538,385.122,37.2,546.0,200.0,186.6847398629446,0.0,0.1873721927404404,26582.0,12630.0,561.687719298246,1460376.0,101.3636846346538,1421084.0,98.6364541839582,2881458.0,0.0,0.0,87.8,0.0,13.2,92.94,0.0,5.36,1542444.0,107.06
0.0,27.916,1.019086982001364,0.4546155,14.0,-0.92881828546524,2901.59537272464,13.478,0.0,5.22498226,1458.676819795376,99.30508422,0.0,0.0,3.386,87915670281.8952,0.0,5.14266157150268,0.0,154.814,141.926,148.43,0.0,223.012,382.536,36.2,522.0,200.0,186.9138762952024,0.0,0.49572867155075,27698.0,13296.0,565.55984405458,1470856.0,101.3921240041608,1430466.0,98.6078759958392,2901322.0,0.0,0.0,89.2,0.0,13.2,93.174,0.0,4.96,1549684.0,106.826
0.0,27.208,1.055252404590482,1.09782266,14.0,-0.730172336101532,3125.81120902932,13.594,0.0,6.20051194,1609.056201423384,96.83361054,0.0,0.0,3.364,87251360164.7846,0.0,6.29701900482178,0.0,155.86,142.104,149.006,0.0,215.184,381.662,35.0,498.0,200.0,187.1430127274602,0.0,0.558722078800202,28860.0,13978.0,569.269785575048,1481154.0,101.43660665796,1439200.0,98.56339334204,2920354.0,0.0,0.0,90.6,0.0,13.6,93.362,12.46504,4.86,1557104.0,106.638
0.0,26.584,0.958784416294668,0.58477468,14.0,-0.606909990310668,3381.04005343326,14.268,0.0,6.85259772,1694.475553989634,99.62037658,0.0,0.0,3.356,81349294942.0976,0.0,7.53430080413818,0.0,155.348,141.758,148.562,0.0,220.44,387.334,34.0,474.0,200.0,187.3721491597182,0.0,0.554515540599824,30024.0,14686.0,572.83820662768,1491208.0,101.4889779695508,1447452.0,98.5110220304492,2938660.0,0.0,0.0,92.0,0.0,13.6,93.5,0.0,6.42,1564836.0,106.5
242.34,38.727000000000004,1.410577137148176,0.47660583,21.0,-1.180179387331008,5174.2084244469,22.158,0.0,10.59646152,2705.660320379103,143.12612916,0.0,0.0,4.986,116280276831.6597,0.0,9.906725406646741,0.0,233.082,212.346,222.69,0.0,331.803,586.4490000000001,49.5,672.0,300.0,281.401928387964,0.0,0.807895213365555,46758.0,23157.0,864.682456140351,2251689.0,152.28448127189972,2184132.0,147.71551872810028,4435821.0,0.0,0.0,0.0,0.0,20.700000000000003,140.385,0.0,9.927,2360079.0,159.615
0.0,37.671,1.3544152878386129,0.57488367,21.0,-1.13801622390747,4997.66156264511,23.349,0.0,9.69196344,2420.666991445566,154.65583419,0.0,0.0,4.953,115267512971.4108,0.0,9.65036988258363,0.0,232.05899999999997,210.89700000000002,221.406,0.0,341.409,612.78,48.0,636.0,0.0,281.7456330363507,0.0,0.691849842667581,48666.0,24735.0,879.94678362573,2283612.0,151.76436108244172,2230515.0,148.235638917558,4514127.0,0.0,0.0,0.0,0.0,21.0,140.448,0.0,10.215,2400792.0,159.552
0.0,37.077,1.2865513343409538,0.66482445,21.0,-0.770108342170716,5203.23954550869,23.102999999999998,0.0,9.40836453,2392.377751244151,161.87387466,0.0,0.0,4.929,115394761487.45311,0.0,10.795945644378659,0.0,233.091,212.484,222.68399999999997,0.0,333.153,589.404,46.5,624.0,0.0,281.7456330363507,0.0,0.24461138248443598,50655.0,26238.0,888.862573099416,2304174.0,151.59488274323908,2255691.0,148.40511725676092,4559865.0,0.0,0.0,0.0,0.0,21.9,140.43900000000002,18.19416,10.56,2425254.0,159.56099999999998
0.0,35.838,1.233580756441845,0.92472195,21.0,-0.481761083006859,5016.07559167773,23.700000000000003,0.0,10.14243222,2318.438015978667,161.23198700999998,0.0,0.0,4.893,106534369539.93,0.0,12.620339870452888,0.0,233.643,212.949,223.21800000000002,0.0,325.671,575.877,45.0,579.0,0.0,281.7456330363507,0.0,0.331131108105183,52719.0,27537.0,887.8052631578939,2306916.0,151.95603587794858,2247522.0,148.0437665127291,4554441.0,0.0,0.0,0.0,0.0,22.5,140.358,0.0,12.629999999999999,2423601.0,159.642
0.0,35.061,0.0,0.0,21.0,-0.899912953376769,0.0,27.393,38.099999999999994,0.0,0.0,0.0,0.0,0.0,4.878,105440751458.18161,0.0,9.02634000778197,0.0,229.209,208.98600000000002,218.913,0.0,363.303,620.139,43.8,552.0,0.0,281.7456330363507,0.0,0.7170879989862451,54684.0,28863.0,892.2005847953221,2318622.0,151.9747152549417,2258367.0,148.0252847450583,4576989.0,0.0,0.0,0.0,0.0,0.0,140.20499999999998,0.0,13.350000000000001,2437932.0,159.79500000000002
0.0,0.0,0.0,0.0,21.0,-1.13905906677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108056685611.4435,0.0,7.92022705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.7456330363507,0.0,1.073923945426941,56871.0,30255.0,0.0,2327865.0,152.04429134629711,2265270.0,147.95590459843078,4593132.0,0.0,0.0,0.0,0.0,0.0,139.98,0.0,11.946000000000002,2449977.0,160.02
0.0,70.48,0.74209680429132,0.0,0.0,0.0,0.0,37.552,0.0,0.0,0.0,0.0,0.0,0.0,9.732,138554130903.6664,0.0,0.0,0.0,308.944,276.968,292.648,0.0,389.428,774.988,80.4,2532.0,333.6222301867164,0.0,0.0,0.0,205264.0,93828.0,71.2378471031884,6383820.0,204.8057562819776,6084232.0,195.1943720460492,12468048.0,0.0,0.0,194.0,0.0,0.0,44.108,0.0,0.0,11093196.0,355.892
0.0,71.032,0.787498548951072,0.0,0.0,0.0,0.0,37.58,0.0,0.0,0.0,0.0,0.0,0.0,9.784,143457296271.4396,0.0,9.91631984710692,0.0,309.724,277.32,293.22,0.0,383.448,772.372,78.0,2516.0,0.0,0.0,0.0,0.0,213452.0,96480.0,71.6575019997716,6425816.0,204.9457576671876,6115680.0,195.0542423328128,12541496.0,0.0,0.0,196.0,0.0,0.0,42.784,0.0,35.8,11200056.0,357.216
0.0,70.6,0.778136243531376,0.0,0.0,0.0,0.0,37.604,0.0,0.0,0.0,0.0,0.0,0.0,9.692,154835738561.4776,0.0,9.64612007141112,0.0,310.5,277.62,293.764,0.0,376.856,768.812,76.4,2500.0,0.0,0.0,0.0,0.0,222684.0,99444.0,72.0770654782312,6467824.0,205.0847694097024,6147104.0,194.9152305902976,12614928.0,0.0,0.0,198.4,0.0,0.0,41.492,0.0,35.84,11306380.0,358.508
0.0,70.044,0.697197370081624,0.0,0.0,0.0,0.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,9.588,158950569703.84,0.0,0.0,0.0,311.304,277.916,294.316,0.0,370.544,764.716,75.2,2488.0,0.0,0.0,0.0,0.0,232280.0,102408.0,72.4887898525884,6509196.0,205.224313288544,6177792.0,194.775686711456,12686988.0,0.0,0.0,200.8,0.0,0.0,40.24,0.0,33.4,11410676.0,359.76
0.0,70.748,0.604561300104888,0.0,0.0,0.0,0.0,37.56,0.0,0.0,0.0,0.0,0.0,0.0,9.66,170524305318.728,0.0,9.0868797302246,0.0,312.156,278.244,294.912,0.0,365.336,760.46,73.6,2452.0,0.0,0.0,0.0,0.0,241084.0,104916.0,72.904696606102,6550968.0,205.3630391746564,6208812.0,194.6369608253432,12759780.0,0.0,0.0,203.2,0.0,0.0,39.02,0.0,36.16,11515064.0,360.98
0.0,70.432,0.660233721988076,0.0,0.0,0.0,0.0,37.452,0.0,0.0,0.0,0.0,0.0,0.0,9.604,168055797233.1348,0.0,10.085599899292,0.0,313.092,278.644,295.584,0.0,361.968,756.352,72.0,2300.0,337.4618646918048,0.0,0.0,0.0,248768.0,106864.0,73.3241915209692,6593140.0,205.5026026244428,6240060.0,194.4973973755572,12833200.0,0.0,0.0,205.2,0.0,0.0,37.832,0.0,40.08,11619436.0,362.168
